runid,fillid,starttime
302774,9969,2024-08-02 21:16:11+00:00
302773,9969,2024-08-02 20:49:20+00:00
302772,9969,2024-08-02 20:35:14+00:00
302771,9969,2024-08-02 20:31:03+00:00
302770,9969,2024-08-02 20:30:11+00:00
302769,9969,2024-08-02 20:16:33+00:00
302768,9969,2024-08-02 20:14:01+00:00
302767,9969,2024-08-02 20:13:00+00:00
302766,9969,2024-08-02 20:12:10+00:00
302765,9969,2024-08-02 19:59:32+00:00
302764,9969,2024-08-02 19:36:53+00:00
302763,9969,2024-08-02 19:07:00+00:00
302762,9969,2024-08-02 18:40:01+00:00
302761,9969,2024-08-02 18:33:42+00:00
302760,9969,2024-08-02 18:27:06+00:00
302759,9969,2024-08-02 18:25:56+00:00
302758,9969,2024-08-02 18:03:27+00:00
302757,9969,2024-08-02 17:57:14+00:00
302756,9969,2024-08-02 17:26:13+00:00
302755,9969,2024-08-02 17:08:05+00:00
302754,9969,2024-08-02 17:00:54+00:00
302753,9969,2024-08-02 16:55:19+00:00
302752,9969,2024-08-02 16:32:40+00:00
302751,9969,2024-08-02 16:07:50+00:00
302750,9969,2024-08-02 16:07:08+00:00
302749,9969,2024-08-02 16:03:51+00:00
302748,9969,2024-08-02 16:01:05+00:00
302747,9969,2024-08-02 15:58:01+00:00
302746,9969,2024-08-02 15:51:25+00:00
302745,9969,2024-08-02 15:41:36+00:00
302744,9969,2024-08-02 15:34:47+00:00
302742,9969,2024-08-02 15:01:20+00:00
302741,9969,2024-08-02 14:58:02+00:00
302740,9969,2024-08-02 14:54:41+00:00
302738,9969,2024-08-02 14:43:51+00:00
302737,9969,2024-08-02 14:40:36+00:00
302736,9969,2024-08-02 14:38:18+00:00
302735,9969,2024-08-02 14:30:45+00:00
302733,9969,2024-08-02 13:52:40+00:00
302732,9969,2024-08-02 13:49:33+00:00
302704,9967,2024-08-02 09:04:27+00:00
302703,9967,2024-08-02 08:56:23+00:00
302702,9967,2024-08-02 08:55:42+00:00
302701,9967,2024-08-02 08:30:08+00:00
302700,9967,2024-08-02 07:32:53+00:00
302699,9967,2024-08-02 07:29:08+00:00
302698,9967,2024-08-02 07:05:37+00:00
302697,9967,2024-08-02 07:04:42+00:00
302696,9967,2024-08-02 07:01:54+00:00
302695,9967,2024-08-02 06:37:11+00:00
302694,9967,2024-08-02 06:34:31+00:00
302693,9967,2024-08-02 06:21:26+00:00
302692,9967,2024-08-02 05:39:28+00:00
302691,9967,2024-08-02 05:16:18+00:00
302690,9967,2024-08-02 04:43:04+00:00
302689,9967,2024-08-02 04:30:35+00:00
302688,9967,2024-08-02 03:59:48+00:00
302687,9967,2024-08-02 03:47:07+00:00
302686,9967,2024-08-02 02:47:04+00:00
302685,9967,2024-08-02 02:23:37+00:00
302684,9967,2024-08-02 02:22:48+00:00
302683,9967,2024-08-02 02:10:50+00:00
302682,9967,2024-08-02 02:06:45+00:00
302681,9967,2024-08-02 01:45:48+00:00
302680,9967,2024-08-02 01:28:51+00:00
302679,9967,2024-08-02 01:26:15+00:00
302678,9967,2024-08-02 01:23:46+00:00
302677,9967,2024-08-02 01:00:34+00:00
302676,9967,2024-08-02 00:35:58+00:00
302675,9967,2024-08-02 00:16:40+00:00
302674,9967,2024-08-01 23:40:04+00:00
302673,9967,2024-08-01 23:22:16+00:00
302672,9967,2024-08-01 23:19:13+00:00
302671,9967,2024-08-01 23:14:26+00:00
302670,9967,2024-08-01 23:02:06+00:00
302669,9967,2024-08-01 22:47:42+00:00
302668,9967,2024-08-01 22:44:41+00:00
302667,9967,2024-08-01 22:19:16+00:00
302666,9967,2024-08-01 22:11:56+00:00
302665,9967,2024-08-01 21:58:21+00:00
302664,9967,2024-08-01 21:46:15+00:00
302663,9967,2024-08-01 21:43:18+00:00
302662,9967,2024-08-01 21:40:18+00:00
302661,9967,2024-08-01 21:36:56+00:00
302660,9967,2024-08-01 21:00:25+00:00
302659,9967,2024-08-01 20:59:15+00:00
302646,9966,2024-08-01 17:21:53+00:00
302645,9966,2024-08-01 16:21:51+00:00
302644,9966,2024-08-01 16:19:14+00:00
302620,9962,2024-08-01 05:19:47+00:00
302619,9962,2024-08-01 04:59:40+00:00
302618,9962,2024-08-01 04:27:05+00:00
302617,9962,2024-08-01 04:17:27+00:00
302616,9962,2024-08-01 04:14:30+00:00
302615,9962,2024-08-01 03:39:41+00:00
302614,9962,2024-08-01 03:18:01+00:00
302613,9962,2024-08-01 02:54:50+00:00
302612,9962,2024-08-01 02:45:15+00:00
302611,9962,2024-08-01 02:36:57+00:00
302610,9962,2024-08-01 02:13:42+00:00
302609,9962,2024-08-01 02:00:14+00:00
302608,9962,2024-08-01 01:46:47+00:00
302607,9962,2024-08-01 01:45:07+00:00
302606,9962,2024-08-01 01:42:55+00:00
302605,9962,2024-08-01 01:36:51+00:00
302604,9962,2024-08-01 01:34:54+00:00
302603,9962,2024-08-01 01:34:14+00:00
302602,9962,2024-08-01 01:33:33+00:00
302601,9962,2024-08-01 01:01:49+00:00
302584,9960,2024-07-31 16:04:48+00:00
302583,9960,2024-07-31 16:03:44+00:00
302582,9960,2024-07-31 16:02:13+00:00
302581,9960,2024-07-31 15:59:38+00:00
302580,9960,2024-07-31 15:24:24+00:00
302579,9960,2024-07-31 15:18:26+00:00
302560,9959,
302555,9951,2024-07-31 09:28:25+00:00
302554,9951,2024-07-31 09:12:25+00:00
302553,9951,2024-07-31 08:58:11+00:00
302552,9951,2024-07-31 07:58:06+00:00
302551,9951,2024-07-31 07:50:10+00:00
302550,9951,2024-07-31 06:50:00+00:00
302549,9951,2024-07-31 05:49:49+00:00
302548,9951,2024-07-31 05:39:50+00:00
302547,9951,2024-07-31 04:39:41+00:00
302546,9951,2024-07-31 04:18:59+00:00
302545,9951,2024-07-31 04:16:04+00:00
302544,9951,2024-07-31 04:12:47+00:00
302543,9951,2024-07-31 03:33:29+00:00
302542,9951,2024-07-31 02:36:57+00:00
302541,9951,2024-07-31 02:17:58+00:00
302540,9951,2024-07-31 01:17:48+00:00
302539,9951,2024-07-31 00:48:12+00:00
302538,9951,2024-07-31 00:45:12+00:00
302537,9951,2024-07-31 00:27:52+00:00
302536,9951,2024-07-31 00:14:09+00:00
302535,9951,2024-07-31 00:13:28+00:00
302534,9951,2024-07-30 23:13:20+00:00
302533,9951,2024-07-30 23:07:22+00:00
302532,9951,2024-07-30 23:06:37+00:00
302531,9951,2024-07-30 22:38:04+00:00
302530,9951,2024-07-30 22:24:59+00:00
302529,9951,2024-07-30 21:53:43+00:00
302528,9951,2024-07-30 21:51:05+00:00
302527,9951,2024-07-30 21:35:56+00:00
302526,9951,2024-07-30 21:35:15+00:00
302525,9951,2024-07-30 21:33:18+00:00
302524,9951,2024-07-30 21:31:39+00:00
302523,9951,2024-07-30 21:28:16+00:00
302522,9951,2024-07-30 21:20:19+00:00
302521,9951,2024-07-30 21:19:30+00:00
302520,9951,2024-07-30 20:55:54+00:00
302519,9951,2024-07-30 20:42:26+00:00
302518,9951,2024-07-30 20:40:30+00:00
302517,9951,2024-07-30 20:39:05+00:00
302516,9951,2024-07-30 20:10:08+00:00
302515,9951,
302499,9947,2024-07-30 15:38:43+00:00
302498,9947,2024-07-30 15:23:05+00:00
302497,9947,2024-07-30 15:03:22+00:00
302496,9947,2024-07-30 14:30:01+00:00
302495,9947,2024-07-30 14:24:40+00:00
302494,9947,2024-07-30 14:19:29+00:00
302493,9947,2024-07-30 13:50:10+00:00
302492,9947,2024-07-30 13:28:51+00:00
302491,9947,2024-07-30 13:26:45+00:00
302490,9947,2024-07-30 12:45:31+00:00
302489,9947,2024-07-30 12:42:48+00:00
302488,9947,2024-07-30 12:39:25+00:00
302487,9947,2024-07-30 12:36:22+00:00
302486,9947,2024-07-30 12:10:59+00:00
302485,9947,2024-07-30 12:03:23+00:00
302484,9947,2024-07-30 11:03:15+00:00
302483,9947,2024-07-30 11:00:56+00:00
302482,9947,2024-07-30 10:33:42+00:00
302481,9947,2024-07-30 10:32:41+00:00
302480,9947,2024-07-30 10:24:52+00:00
302478,9947,2024-07-30 10:21:21+00:00
302477,9947,
302476,9947,2024-07-30 09:21:10+00:00
302475,9947,2024-07-30 08:58:07+00:00
302474,9947,2024-07-30 08:24:49+00:00
302473,9947,2024-07-30 08:24:31+00:00
302472,9947,2024-07-30 08:11:02+00:00
302471,9947,2024-07-30 08:07:36+00:00
302470,9947,2024-07-30 07:40:23+00:00
302469,9947,2024-07-30 07:30:26+00:00
302468,9947,2024-07-30 07:29:12+00:00
302458,9945,2024-07-30 03:56:12+00:00
302457,9945,2024-07-30 03:08:49+00:00
302456,9945,2024-07-30 02:50:49+00:00
302455,9945,2024-07-30 02:09:19+00:00
302454,9945,2024-07-30 01:09:16+00:00
302453,9945,2024-07-30 01:03:44+00:00
302452,9945,2024-07-30 00:58:28+00:00
302451,9945,2024-07-29 23:58:25+00:00
302450,9945,2024-07-29 23:34:54+00:00
302449,9945,2024-07-29 23:21:44+00:00
302448,9945,2024-07-29 22:48:51+00:00
302447,9945,2024-07-29 21:57:50+00:00
302446,9945,2024-07-29 21:35:17+00:00
302445,9945,2024-07-29 21:05:45+00:00
302444,9945,2024-07-29 20:56:46+00:00
302443,9945,2024-07-29 20:22:45+00:00
302442,9945,2024-07-29 20:02:23+00:00
302441,9945,2024-07-29 19:55:29+00:00
302440,9945,2024-07-29 19:49:35+00:00
302439,9945,2024-07-29 19:07:29+00:00
302438,9945,2024-07-29 19:06:47+00:00
302437,9945,2024-07-29 18:32:48+00:00
302436,9945,2024-07-29 18:14:48+00:00
302435,9945,2024-07-29 17:48:33+00:00
302434,9945,2024-07-29 17:24:53+00:00
302433,9945,2024-07-29 17:16:32+00:00
302432,9945,2024-07-29 17:13:07+00:00
302431,9945,2024-07-29 17:02:06+00:00
302430,9945,2024-07-29 17:01:51+00:00
302429,9945,2024-07-29 16:58:27+00:00
302428,9945,2024-07-29 16:54:25+00:00
302427,9945,2024-07-29 16:41:42+00:00
302426,9945,2024-07-29 16:37:26+00:00
302425,9945,2024-07-29 16:32:05+00:00
302424,9945,2024-07-29 16:26:22+00:00
302423,9945,2024-07-29 16:25:31+00:00
302422,9945,2024-07-29 16:23:29+00:00
302421,9945,2024-07-29 16:22:32+00:00
302420,9945,2024-07-29 16:20:37+00:00
302419,9945,2024-07-29 16:19:14+00:00
302403,9943,2024-07-29 11:40:43+00:00
302402,9943,2024-07-29 10:57:47+00:00
302401,9943,2024-07-29 10:54:47+00:00
302400,9943,2024-07-29 10:45:23+00:00
302399,9943,2024-07-29 10:42:55+00:00
302398,9943,2024-07-29 10:16:01+00:00
302397,9943,2024-07-29 10:04:34+00:00
302396,9943,2024-07-29 09:27:47+00:00
302395,9943,2024-07-29 09:22:18+00:00
302394,9943,2024-07-29 09:11:01+00:00
302393,9943,2024-07-29 08:47:21+00:00
302392,9943,2024-07-29 08:34:19+00:00
302391,9943,2024-07-29 08:33:43+00:00
302390,9943,2024-07-29 08:02:09+00:00
302389,9943,2024-07-29 07:52:14+00:00
302388,9943,2024-07-29 07:40:07+00:00
302387,9943,2024-07-29 07:27:57+00:00
302386,9943,2024-07-29 07:16:47+00:00
302385,9943,2024-07-29 07:15:18+00:00
302384,9943,2024-07-29 06:39:56+00:00
302383,9943,2024-07-29 06:34:30+00:00
302382,9943,2024-07-29 06:06:08+00:00
302381,9943,2024-07-29 06:04:51+00:00
302380,9943,2024-07-29 05:23:23+00:00
302379,9943,2024-07-29 05:10:17+00:00
302378,9943,2024-07-29 04:14:27+00:00
302377,9943,2024-07-29 03:59:18+00:00
302376,9943,2024-07-29 03:15:54+00:00
302375,9943,2024-07-29 03:10:56+00:00
302374,9943,2024-07-29 02:42:23+00:00
302373,9943,2024-07-29 02:06:07+00:00
302372,9943,2024-07-29 01:54:25+00:00
302371,9943,2024-07-29 01:37:15+00:00
302370,9943,2024-07-29 01:26:26+00:00
302369,9943,2024-07-29 00:53:05+00:00
302368,9943,2024-07-29 00:39:26+00:00
302367,9943,2024-07-29 00:39:05+00:00
302366,9943,2024-07-29 00:35:02+00:00
302365,9943,2024-07-29 00:22:05+00:00
302364,9943,2024-07-29 00:20:57+00:00
302363,9943,2024-07-28 23:56:37+00:00
302357,9942,2024-07-28 21:32:38+00:00
302356,9942,2024-07-28 20:32:35+00:00
302355,9942,2024-07-28 20:18:36+00:00
302354,9942,2024-07-28 19:45:37+00:00
302353,9942,2024-07-28 19:44:19+00:00
302352,9942,2024-07-28 19:36:12+00:00
302351,9942,2024-07-28 19:11:47+00:00
302350,9942,2024-07-28 18:33:18+00:00
302349,9942,2024-07-28 18:27:58+00:00
302348,9942,2024-07-28 18:07:45+00:00
302347,9942,2024-07-28 18:03:48+00:00
302346,9942,2024-07-28 17:28:00+00:00
302345,9942,2024-07-28 16:54:09+00:00
302344,9942,2024-07-28 16:41:17+00:00
302343,9942,2024-07-28 16:20:19+00:00
302342,9942,2024-07-28 15:25:05+00:00
302341,9942,2024-07-28 15:22:48+00:00
302340,9942,2024-07-28 15:14:52+00:00
302339,9942,2024-07-28 15:03:46+00:00
302338,9942,2024-07-28 14:52:33+00:00
302337,9942,2024-07-28 14:22:03+00:00
302336,9942,2024-07-28 14:21:10+00:00
302335,9942,2024-07-28 13:45:18+00:00
302334,9942,2024-07-28 13:13:15+00:00
302333,9942,2024-07-28 12:59:08+00:00
302332,9942,2024-07-28 12:52:41+00:00
302331,9942,2024-07-28 12:51:53+00:00
302330,9942,2024-07-28 12:48:25+00:00
302329,9942,2024-07-28 12:42:37+00:00
302328,9942,2024-07-28 12:39:12+00:00
302327,9942,2024-07-28 12:20:51+00:00
302326,9942,2024-07-28 12:18:16+00:00
302325,9942,2024-07-28 12:15:36+00:00
302324,9942,2024-07-28 12:12:48+00:00
302323,9942,2024-07-28 12:04:25+00:00
302318,9941,2024-07-28 09:23:14+00:00
302317,9941,2024-07-28 09:22:25+00:00
302316,9941,2024-07-28 09:21:44+00:00
302315,9941,2024-07-28 09:04:39+00:00
302314,9941,2024-07-28 08:54:34+00:00
302313,9941,2024-07-28 08:25:29+00:00
302312,9941,2024-07-28 07:56:14+00:00
302311,9941,2024-07-28 07:50:42+00:00
302310,9941,2024-07-28 07:22:41+00:00
302309,9941,2024-07-28 07:21:54+00:00
302308,9941,2024-07-28 07:07:37+00:00
302307,9941,2024-07-28 06:44:22+00:00
302306,9941,2024-07-28 05:44:19+00:00
302305,9941,2024-07-28 05:18:07+00:00
302304,9941,2024-07-28 05:17:13+00:00
302303,9941,2024-07-28 04:54:47+00:00
302302,9941,2024-07-28 04:18:12+00:00
302301,9941,2024-07-28 03:44:23+00:00
302300,9941,2024-07-28 03:43:40+00:00
302299,9941,2024-07-28 03:24:37+00:00
302298,9941,2024-07-28 03:20:04+00:00
302297,9941,2024-07-28 03:04:21+00:00
302296,9941,2024-07-28 02:29:52+00:00
302295,9941,2024-07-28 02:29:00+00:00
302294,9941,2024-07-28 02:18:15+00:00
302293,9941,2024-07-28 01:54:46+00:00
302292,9941,2024-07-28 01:41:09+00:00
302291,9941,2024-07-28 01:37:00+00:00
302290,9941,2024-07-28 01:36:15+00:00
302289,9941,2024-07-28 00:53:58+00:00
302281,9939,2024-07-27 20:17:22+00:00
302280,9939,2024-07-27 20:07:59+00:00
302279,9939,2024-07-27 19:34:28+00:00
302278,9939,2024-07-27 18:50:08+00:00
302277,9939,2024-07-27 18:50:04+00:00
302276,9939,2024-07-27 17:55:58+00:00
302275,9939,2024-07-27 17:49:17+00:00
302274,9939,2024-07-27 16:49:06+00:00
302273,9939,2024-07-27 15:48:59+00:00
302272,9939,2024-07-27 15:43:38+00:00
302271,9939,2024-07-27 14:29:13+00:00
302270,9939,2024-07-27 14:28:45+00:00
302269,9939,2024-07-27 14:23:55+00:00
302268,9939,2024-07-27 14:20:40+00:00
302267,9939,2024-07-27 14:07:06+00:00
302266,9939,2024-07-27 13:33:55+00:00
302265,9939,2024-07-27 12:33:47+00:00
302264,9939,2024-07-27 12:32:37+00:00
302263,9939,2024-07-27 11:53:35+00:00
302262,9939,2024-07-27 10:53:25+00:00
302261,9939,2024-07-27 10:40:04+00:00
302260,9939,2024-07-27 10:02:37+00:00
302259,9939,2024-07-27 10:00:15+00:00
302258,9939,2024-07-27 09:57:42+00:00
302257,9939,2024-07-27 09:33:42+00:00
302256,9939,2024-07-27 09:18:27+00:00
302255,9939,2024-07-27 09:15:26+00:00
302254,9939,2024-07-27 08:59:46+00:00
302253,9939,2024-07-27 08:56:17+00:00
302252,9939,2024-07-27 08:52:13+00:00
302251,9939,2024-07-27 08:48:03+00:00
302250,9939,2024-07-27 08:44:59+00:00
302249,9939,2024-07-27 08:41:34+00:00
302248,9939,2024-07-27 08:40:39+00:00
302247,9939,2024-07-27 08:23:38+00:00
302242,9937,2024-07-27 04:40:24+00:00
302241,9937,2024-07-27 04:38:01+00:00
302240,9937,2024-07-27 03:37:53+00:00
302239,9937,2024-07-27 03:04:54+00:00
302238,9937,2024-07-27 02:42:27+00:00
302237,9937,2024-07-27 02:18:48+00:00
302236,9937,2024-07-27 01:34:34+00:00
302235,9937,2024-07-27 00:42:41+00:00
302234,9937,2024-07-27 00:14:33+00:00
302233,9937,2024-07-26 23:54:45+00:00
302232,9937,2024-07-26 23:39:32+00:00
302231,9937,2024-07-26 23:29:25+00:00
302230,9937,2024-07-26 23:19:51+00:00
302229,9937,2024-07-26 22:53:17+00:00
302228,9937,2024-07-26 22:48:00+00:00
302227,9937,2024-07-26 22:35:44+00:00
302226,9937,2024-07-26 22:32:50+00:00
302225,9937,2024-07-26 22:29:50+00:00
302224,9937,2024-07-26 21:29:45+00:00
302223,9937,2024-07-26 21:16:29+00:00
302222,9937,2024-07-26 20:16:21+00:00
302221,9937,2024-07-26 19:33:14+00:00
302220,9937,2024-07-26 19:28:10+00:00
302219,9937,2024-07-26 18:34:38+00:00
302218,9937,2024-07-26 18:23:32+00:00
302217,9937,2024-07-26 18:20:16+00:00
302216,9937,2024-07-26 18:06:50+00:00
302215,9937,2024-07-26 17:49:02+00:00
302214,9937,2024-07-26 17:46:09+00:00
302213,9937,2024-07-26 17:31:23+00:00
302212,9937,2024-07-26 17:30:32+00:00
302211,9937,2024-07-26 17:26:56+00:00
302210,9937,2024-07-26 17:26:00+00:00
302209,9937,2024-07-26 17:14:31+00:00
302208,9937,2024-07-26 17:09:37+00:00
302207,9937,2024-07-26 17:02:10+00:00
302206,9937,2024-07-26 16:56:40+00:00
302201,9936,2024-07-26 14:36:30+00:00
302200,9936,2024-07-26 14:30:48+00:00
302199,9936,2024-07-26 14:27:32+00:00
302198,9936,2024-07-26 13:55:12+00:00
302197,9936,2024-07-26 13:28:33+00:00
302196,9936,2024-07-26 13:04:28+00:00
302195,9936,2024-07-26 13:00:28+00:00
302194,9936,2024-07-26 12:31:02+00:00
302193,9936,2024-07-26 12:17:28+00:00
302192,9936,2024-07-26 12:13:44+00:00
302191,9936,2024-07-26 12:13:08+00:00
302190,9936,2024-07-26 11:37:51+00:00
302189,9936,2024-07-26 11:35:19+00:00
302185,9935,2024-07-26 09:48:40+00:00
302184,9935,2024-07-26 09:38:39+00:00
302183,9935,2024-07-26 09:19:30+00:00
302182,9935,2024-07-26 09:07:44+00:00
302181,9935,2024-07-26 08:07:41+00:00
302180,9935,2024-07-26 08:04:55+00:00
302179,9935,2024-07-26 07:56:21+00:00
302178,9935,2024-07-26 07:37:03+00:00
302177,9935,2024-07-26 07:33:15+00:00
302176,9935,2024-07-26 07:01:41+00:00
302175,9935,2024-07-26 06:28:20+00:00
302174,9935,2024-07-26 06:05:06+00:00
302173,9935,2024-07-26 06:03:43+00:00
302172,9935,2024-07-26 06:03:18+00:00
302171,9935,2024-07-26 05:49:58+00:00
302170,9935,2024-07-26 05:47:47+00:00
302169,9935,2024-07-26 05:46:20+00:00
302168,9935,2024-07-26 05:12:07+00:00
302167,9935,2024-07-26 05:06:28+00:00
302162,9935,
302161,9934,2024-07-26 03:03:08+00:00
302160,9934,2024-07-26 03:00:10+00:00
302159,9934,2024-07-26 02:36:25+00:00
302158,9934,2024-07-26 02:12:04+00:00
302157,9934,2024-07-26 01:57:19+00:00
302156,9934,2024-07-26 01:55:16+00:00
302155,9934,2024-07-26 01:53:45+00:00
302154,9934,2024-07-26 01:11:44+00:00
302153,9934,2024-07-26 01:09:44+00:00
302146,9932,2024-07-25 21:48:45+00:00
302145,9932,2024-07-25 21:45:21+00:00
302144,9932,2024-07-25 20:49:49+00:00
302143,9932,2024-07-25 19:49:39+00:00
302142,9932,2024-07-25 19:23:51+00:00
302141,9932,2024-07-25 18:57:45+00:00
302140,9932,2024-07-25 18:34:03+00:00
302139,9932,2024-07-25 18:04:53+00:00
302138,9932,2024-07-25 18:01:49+00:00
302137,9932,2024-07-25 17:31:48+00:00
302136,9932,2024-07-25 17:17:02+00:00
302135,9932,2024-07-25 17:14:33+00:00
302134,9932,2024-07-25 17:13:58+00:00
302133,9932,2024-07-25 17:11:55+00:00
302132,9932,2024-07-25 17:10:46+00:00
302131,9932,2024-07-25 17:03:53+00:00
302126,9932,2024-07-25 16:28:42+00:00
302125,9932,2024-07-25 16:26:01+00:00
302119,9931,2024-07-25 14:31:10+00:00
302118,9931,2024-07-25 14:27:03+00:00
302117,9931,2024-07-25 14:23:33+00:00
302116,9931,2024-07-25 14:07:36+00:00
302115,9931,2024-07-25 14:00:32+00:00
302114,9931,2024-07-25 13:07:27+00:00
302113,9931,2024-07-25 12:07:23+00:00
302112,9931,2024-07-25 12:06:41+00:00
302111,9931,2024-07-25 11:49:02+00:00
302110,9931,2024-07-25 11:38:24+00:00
302109,9931,2024-07-25 11:30:35+00:00
302108,9931,2024-07-25 10:52:22+00:00
302107,9931,2024-07-25 10:41:05+00:00
302106,9931,2024-07-25 10:02:16+00:00
302105,9931,2024-07-25 09:48:51+00:00
302104,9931,2024-07-25 09:00:20+00:00
302103,9931,2024-07-25 08:46:35+00:00
302102,9931,2024-07-25 07:52:36+00:00
302101,9931,2024-07-25 07:36:18+00:00
302100,9931,2024-07-25 07:29:32+00:00
302099,9931,2024-07-25 07:28:45+00:00
302098,9931,2024-07-25 07:19:17+00:00
302097,9931,2024-07-25 06:55:48+00:00
302096,9931,2024-07-25 06:42:41+00:00
302095,9931,2024-07-25 06:20:13+00:00
302094,9931,2024-07-25 06:18:51+00:00
302093,9931,2024-07-25 06:15:09+00:00
302092,9931,2024-07-25 05:57:45+00:00
302091,9931,2024-07-25 05:56:56+00:00
302090,9931,2024-07-25 05:01:10+00:00
302089,9931,2024-07-25 04:57:58+00:00
302088,9931,2024-07-25 04:56:14+00:00
302087,9931,2024-07-25 04:32:15+00:00
302086,9931,2024-07-25 04:19:12+00:00
302085,9931,2024-07-25 03:57:58+00:00
302084,9931,2024-07-25 03:28:16+00:00
302083,9931,2024-07-25 03:24:52+00:00
302082,9931,2024-07-25 03:15:05+00:00
302081,9931,2024-07-25 03:02:02+00:00
302080,9931,2024-07-25 02:47:58+00:00
302079,9931,2024-07-25 02:24:35+00:00
302078,9931,2024-07-25 02:20:40+00:00
302077,9931,2024-07-25 02:08:40+00:00
302076,9931,2024-07-25 01:56:28+00:00
302075,9931,2024-07-25 01:43:05+00:00
302074,9931,2024-07-25 01:40:15+00:00
302073,9931,2024-07-25 01:26:59+00:00
302072,9931,2024-07-25 01:13:05+00:00
302071,9931,2024-07-25 01:09:17+00:00
302070,9931,2024-07-25 01:05:42+00:00
302069,9931,2024-07-25 00:59:42+00:00
302065,9931,2024-07-25 00:49:29+00:00
302064,9931,2024-07-25 00:48:40+00:00
302063,9931,2024-07-25 00:47:14+00:00
302062,9931,2024-07-25 00:44:13+00:00
302058,9931,2024-07-25 00:05:25+00:00
302057,9931,2024-07-25 00:01:46+00:00
301961,9927,2024-07-24 05:51:22+00:00
301960,9927,2024-07-24 05:50:41+00:00
301959,9927,2024-07-24 05:22:47+00:00
301958,9927,2024-07-24 04:22:37+00:00
301957,9927,2024-07-24 04:21:21+00:00
301956,9927,2024-07-24 03:21:06+00:00
301955,9927,2024-07-24 03:14:27+00:00
301954,9927,2024-07-24 02:48:45+00:00
301953,9927,2024-07-24 02:39:14+00:00
301952,9927,2024-07-24 02:28:57+00:00
301951,9927,2024-07-24 02:19:49+00:00
301950,9927,2024-07-24 02:09:22+00:00
301949,9927,2024-07-24 01:58:27+00:00
301946,9927,2024-07-24 01:42:40+00:00
301945,9927,2024-07-24 01:39:19+00:00
301933,9926,2024-07-23 19:27:11+00:00
301932,9926,2024-07-23 19:26:30+00:00
301931,9926,2024-07-23 19:18:21+00:00
301930,9926,2024-07-23 19:01:49+00:00
301929,9926,2024-07-23 18:09:32+00:00
301928,9926,2024-07-23 17:09:24+00:00
301927,9926,2024-07-23 16:36:06+00:00
301926,9926,2024-07-23 16:20:39+00:00
301925,9926,2024-07-23 15:39:38+00:00
301924,9926,2024-07-23 14:58:51+00:00
